CDSCode,County,District,School,City,Charter,Virtual,Magnet,Latitude,Longitude,Public Yes/No,Percent,M1,M2,M3,M4,M5,M6,M7,F1,F2,F3,F4,F5,F6,F7
,Los Angeles,Pasadena Unified,Mayfield Senior School,,N,N,N,34.130423,-118.162243,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Pasadena Unified,Pasadena Waldorf High School,,N,N,N,34.187554,-118.138474,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Pasadena Unified,The Cambria Institute,,N,N,N,34.147405,-118.149062,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Pasadena Unified,The Waverly School,,N,N,N,34.138583,-118.151880,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Pomona Unified,Pomona Catholic High School,,N,N,N,34.062813,-117.757973,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Redondo Beach Unified,Ambassador High School,,N,N,N,33.824260,-118.327246,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,San Gabriel Unified,San Gabriel Mission High School,,N,N,N,34.098201,-118.106958,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Santa Monica-Malibu Unified,Lighthouse Christian Academy,,N,N,N,34.034725,-118.471390,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Santa Monica-Malibu Unified,Pacifica Christian High School,,N,N,N,34.029430,-118.485213,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Santa Monica-Malibu Unified,Saint Monica Catholic High School,,N,N,N,34.024061,-118.496995,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Torrance Unified,Bishop Montgomery High,,N,N,N,33.837794,-118.371322,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Whittier Union High,St. Paul High School,,N,N,N,33.951160,-118.053539,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,William S. Hart Union High,Agape Village,,N,N,N,34.413616,-118.554761,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Marin,San Rafael City High,Marin Academy,,N,N,N,37.975056,-122.535303,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Marin,San Rafael City High,Star Academy,,N,N,N,37.952033,-122.493733,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Marin,Tamalpais Union High,Marin Catholic,,N,N,N,37.950755,-122.536898,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Marin,Tamalpais Union High,San Domenico High School,,N,N,N,38.016452,-122.584591,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Marin,Tamalpais Union High,The Branson School,,N,N,N,37.964323,-122.566328,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Marin,Tamalpais Union High,The Marin School,,N,N,N,37.998330,-122.523946,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Mendocino,Ukiah Unified,Developing Virtue Secondary School,,N,N,N,39.132455,-123.162651,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Merced,Merced Union High,Stone Ridge Christian School,,N,N,N,37.331838,-120.536165,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Monterey,Monterey Peninsula Unified,Stevenson School,,N,N,N,36.584304,-121.947792,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Monterey,Monterey Peninsula Unified,Trinity Christian High School,,N,N,N,36.613093,-121.904625,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Monterey,Salinas Union High,Notre Dame High School,,N,N,N,36.664622,-121.668562,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Napa,Napa Valley Unified,Justin-Siena High School,,N,N,N,38.329782,-122.321649,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Napa,Napa Valley Unified,The Oxbow School,,N,N,N,38.299116,-122.278693,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Napa,Saint Helena Unified,Pacific Union College Preparatory,,N,N,N,38.570433,-122.443024,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Nevada,Nevada Joint Union High,Charis Youth Center,,N,N,N,39.220777,-121.067594,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Nevada,Nevada Joint Union High,Christian Encounter High School,,N,N,N,39.118286,-121.101443,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Orange,Anaheim Union High,Fairmont International School,,N,N,N,33.830150,-117.935976,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Orange,Anaheim Union High,Servite High School,,N,N,N,33.846882,-117.949887,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Orange,Anaheim Union High,Wisdom Mission School,,N,N,N,33.869783,-117.980591,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Orange,Brea-Olinda Unified,The Page School,,N,N,N,33.924713,-117.877387,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Orange,Capistrano Unified,JSerra Catholic High School,,N,N,N,33.521487,-117.668252,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Orange,Fullerton Joint Union High,Rosary Academy,,N,N,N,33.884575,-117.898298,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Orange,Fullerton Joint Union High,Whittier Christian High,,N,N,N,33.934852,-117.970085,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Orange,Huntington Beach Union High,Futures Academy - Huntington Beach,,N,N,N,33.680143,-118.000466,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Orange,Irvine Unified,California University FCE High School,,N,N,N,33.683947,-117.794694,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Orange,Irvine Unified,Crean Lutheran High School,,N,N,N,33.702130,-117.731868,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Orange,Irvine Unified,Franklin Academy,,N,N,N,33.644977,-117.834791,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Orange,Irvine Unified,Westcliff Preparatory Academy,,N,N,N,33.685538,-117.848094,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Orange,Newport-Mesa Unified,Newport Academy Day School,,N,N,N,33.685246,-117.871310,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Orange,Newport-Mesa Unified,Pacifica Christian High School-Orange County,,N,N,N,33.628342,-117.935363,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Orange,Newport-Mesa Unified,Sage Hill School,,N,N,N,33.618816,-117.823267,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Orange,Orange Unified,Bloomington International School,,N,N,N,33.801917,-117.863327,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Orange,Orange Unified,ECE 4 Autism Chapman,,N,N,N,33.794460,-117.783273,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Orange,Orange Unified,Lutheran High School of Orange County,,N,N,N,33.825306,-117.829607,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Orange,Orange Unified,University High School of Business and Leadership International,,N,N,N,33.747748,-117.835982,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Orange,Saddleback Valley Unified,Academy of Thought and Industry Virtual School,,N,N,N,33.670548,-117.671739,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Orange,Saddleback Valley Unified,Foundation on the Rock,,N,N,N,33.656454,-117.666290,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Orange,Saddleback Valley Unified,Santa Margarita Catholic High School,,N,N,N,33.642861,-117.582422,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Orange,Santa Ana Unified,Mater Dei High School,,N,N,N,33.727031,-117.883105,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Out of State,Out-of-State Non-Public Non-Sectarian,Alpine Academy,,N,N,N,40.612722,-112.304392,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Out of State,Out-of-State Non-Public Non-Sectarian,Alpine Academy - Lakeview Campus,,N,N,N,40.557038,-112.266613,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Out of State,Out-of-State Non-Public Non-Sectarian,Benchmark,,N,N,N,40.877945,-111.895531,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Out of State,Out-of-State Non-Public Non-Sectarian,Boulder Creek Academy,,N,N,N,48.691326,-116.316309,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Out of State,Out-of-State Non-Public Non-Sectarian,Daniels Academy,,N,N,N,40.496421,-111.419331,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Out of State,Out-of-State Non-Public Non-Sectarian,Discovery Ranch,,N,N,N,40.118514,-111.600366,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Out of State,Out-of-State Non-Public Non-Sectarian,Discovery Ranch for Girls,,N,N,N,37.773864,-113.142451,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Out of State,Out-of-State Non-Public Non-Sectarian,Elevations Academy,,N,N,N,41.076023,-112.076444,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Out of State,Out-of-State Non-Public Non-Sectarian,La Europa Academy,,N,N,N,40.640279,-111.856790,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Out of State,Out-of-State Non-Public Non-Sectarian,Logan River Academy,,N,N,N,41.733000,-111.834954,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Out of State,Out-of-State Non-Public Non-Sectarian,Mingus Mountain Academy,,N,N,N,34.648439,-112.189645,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Out of State,Out-of-State Non-Public Non-Sectarian,New Haven - Spanish Fork Campus,,N,N,N,40.099080,-111.602853,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Out of State,Out-of-State Non-Public Non-Sectarian,New Haven Residential Treatment Center - Saratoga Springs,,N,N,N,40.369417,-111.922719,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Out of State,Out-of-State Non-Public Non-Sectarian,New Leaf Academy,,N,N,N,44.093388,-121.222924,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Out of State,Out-of-State Non-Public Non-Sectarian,Novitas Academy,,N,N,N,43.903828,-116.450454,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Out of State,Out-of-State Non-Public Non-Sectarian,Oxbow Academy,,N,N,N,39.486559,-111.635610,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Out of State,Out-of-State Non-Public Non-Sectarian,Provo Canyon,,N,N,N,40.292167,-111.658099,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Out of State,Out-of-State Non-Public Non-Sectarian,Solstice RTC/Fernwood Academy,,N,N,N,41.074883,-112.000826,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Out of State,Out-of-State Non-Public Non-Sectarian,Telos Academy,,N,N,N,40.297496,-111.715633,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Placer,Placer Union High,Global SchoolsONE,,N,N,N,38.923100,-121.069138,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Placer,Placer Union High,Weimar Academy,,N,N,N,39.032101,-120.984063,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Riverside,Alvord Unified,Wesley College Preparatory School,,N,N,N,34.085617,-117.666265,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Riverside,Lake Elsinore Unified,California Lutheran High School,,N,N,N,33.608324,-117.268230,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Riverside,Palm Springs Unified,Xavier College Preparatory High School,,N,N,N,33.793548,-116.351346,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Riverside,Riverside Unified,eLearningacademy.com,,N,N,N,33.965365,-117.355198,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Riverside,Riverside Unified,Notre Dame High School,,N,N,N,33.945081,-117.397344,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Sacramento,Elk Grove Unified,Mountain Valley School - Bar Du,,N,N,N,38.473234,-121.344477,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Sacramento,Sacramento City Unified,Christian Brothers High School,,N,N,N,38.534360,-121.460651,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Sacramento,Sacramento City Unified,Cristo Rey High School,,N,N,N,38.544734,-121.391882,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Sacramento,Sacramento City Unified,Sierra Upper School of Sacramento,,N,N,N,38.561529,-121.334013,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Sacramento,Sacramento City Unified,St. Francis Catholic High School,,N,N,N,38.559859,-121.431046,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Sacramento,San Juan Unified,Jesuit High School,,N,N,N,38.586132,-121.351011,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Sacramento,San Juan Unified,Pacific High School,,N,N,N,38.660904,-121.330618,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Sacramento,San Juan Unified,Sierra School at Marconi,,N,N,N,38.618106,-121.369566,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Bernardino,Chaffey Joint Union High,CCFS-Charter School,,N,N,N,33.874806,-117.531056,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Bernardino,Chaffey Joint Union High,Ontario Christian High,,N,N,N,34.032776,-117.666281,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Bernardino,Chino Valley Unified,Spectrum Center Schools-Chino Hills,,N,N,N,33.968946,-117.715013,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Bernardino,Hesperia Unified,University Careers & Sports Academy,,N,N,N,34.452190,-117.294753,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Bernardino,Ontario-Montclair,Orion International Academy,,N,N,N,34.048909,-117.688721,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Bernardino,Redlands Unified,California Academy,,N,N,N,34.029656,-117.194919,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Bernardino,Rialto Unified,California Tech. University H.S,,N,N,N,33.894282,-117.495370,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Bernardino,San Bernardino City Unified,Aquinas High School,,N,N,N,34.143747,-117.244452,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Bernardino,Upland Unified,Western Christian High School,,N,N,N,34.095922,-117.653241,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Diego,Escondido Union,Calvary Preparatory Academy,,N,N,N,33.105793,-117.222103,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Diego,Grossmont Union High,Foothills Christian High School,,N,N,N,32.797778,-116.995350,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Diego,Oceanside Unified,CAL Prep,,N,N,N,33.181260,-117.313120,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Diego,Oceanside Unified,California Accelerated Learning Institute,,N,N,N,33.181260,-117.313120,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Diego,San Diego Unified,A Better Home School For You,,N,N,N,Information Redacted,Information Redacted,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Diego,San Diego Unified,Academy of Our Lady of Peace,,N,N,N,32.764925,-117.135235,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Diego,San Diego Unified,Community School of San Diego High School,,N,N,N,32.746563,-117.246358,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Diego,San Diego Unified,Cristo Rey San Diego High School,,N,N,N,32.693348,-117.112917,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Diego,San Diego Unified,Southern California Yeshiva High School,,N,N,N,32.803646,-117.184347,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Diego,San Diego Unified,St. Augustine High School,,N,N,N,32.733963,-117.124070,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Diego,San Diego Unified,Torah High Schools of San Diego,,N,N,N,32.870934,-117.206373,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Diego,San Dieguito Union High,Cathedral Catholic High School,,N,N,N,32.959241,-117.200731,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Diego,San Dieguito Union High,Fusion Academy,,N,N,N,32.980765,-117.260536,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Diego,Sweetwater Union High,Mater Dei Catholic High School,,N,N,N,32.620459,-116.976331,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Diego,Sweetwater Union High,Victory Christian Academy,,N,N,N,32.641579,-117.006691,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Francisco,San Francisco Unified,Academy of Thought and Industry,,N,N,N,37.792024,-122.439403,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Francisco,San Francisco Unified,Archbishop Riordan High School,,N,N,N,37.728235,-122.453418,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Francisco,San Francisco Unified,Drew School,,N,N,N,37.787687,-122.442530,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Francisco,San Francisco Unified,Great Teachers Condor,,N,N,N,38.647011,-121.478705,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Francisco,San Francisco Unified,Immaculate Conception Academy,,N,N,N,37.751858,-122.423527,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Francisco,San Francisco Unified,Jewish Community High School of the Bay,,N,N,N,37.781426,-122.436417,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Francisco,San Francisco Unified,Lick-Wilmerding High School,,N,N,N,37.722188,-122.449131,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Francisco,San Francisco Unified,Rise University Preparatory,,N,N,N,37.738923,-122.382079,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Francisco,San Francisco Unified,Sacred Heart Cathedral Preparatory,,N,N,N,37.783524,-122.423457,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Francisco,San Francisco Unified,San Francisco Girls' School,,N,N,N,37.781893,-122.467290,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Francisco,San Francisco Unified,San Francisco University High School,,N,N,N,37.790956,-122.445353,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Francisco,San Francisco Unified,St. Ignatius College Preparatory,,N,N,N,37.748400,-122.495771,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Francisco,San Francisco Unified,The Bay School of San Francisco,,N,N,N,37.800780,-122.455646,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Francisco,San Francisco Unified,Urban School of San Francisco,,N,N,N,37.770967,-122.446249,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Joaquin,Lodi Unified,Inherit Grace,,N,N,N,38.031013,-121.260267,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Joaquin,Lodi Unified,Jim Elliot Christian High School,,N,N,N,38.124673,-121.308333,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Joaquin,Lodi Unified,Lodi Academy,,N,N,N,38.117971,-121.262731,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Joaquin,Stockton Unified,Saint Mary's High School,,N,N,N,38.003765,-121.306377,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,San Joaquin,Stockton Unified,Stockton Educational Center,,N,N,N,38.146457,-121.371651,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
